year,timestep,scenario,solar,wind_offshore,wind_onshore,demand
2030,70,1,0.0,0.6341700376727257,0.08023794988812716,0.7340177050299866
2030,71,1,0.0,0.6238252478341413,0.08483388973500175,0.6943648311410916
2030,72,1,0.0,0.6336624071030652,0.09013020486231217,0.7801546738155174
2030,73,1,0.0,0.6666853570281884,0.10125348769214287,0.729331720482838
2030,74,1,0.0,0.6834764453193557,0.10948626414666823,0.7109800972795861
2030,75,1,0.0,0.7009635069146856,0.11822760063677032,0.6972599704310742
2030,76,1,0.0,0.7081215125693978,0.13056622938692192,0.6973035609850011
2030,77,1,0.0,0.7223134601202214,0.15832802453221945,0.7049718659299862
2030,78,1,0.0,0.751542256617778,0.1908187415791923,0.6938453770401287
2030,79,1,0.0,0.7898446598237472,0.22239278509084348,0.7643313027400296
2030,80,1,0.0,0.8246726700986698,0.25431909047225587,0.7508037008380284
2030,81,1,2.0e-5,0.8357289666066834,0.2844402013509767,0.8933230169022373
2030,82,1,0.017974999999999998,0.8244513231998667,0.29445754783474465,0.9263719218711971
2030,83,1,0.06873,0.8062793626070842,0.2740187930699589,0.9169817900460969
2030,84,1,0.10046250000000001,0.7695250281183166,0.23910933370053883,0.9210974648460345
2030,85,1,0.1110475,0.7478475089443865,0.2246620841284467,0.8961273425382054
2030,86,1,0.11211249999999999,0.7245168483177206,0.20636412360461615,0.9059497473564144
2030,87,1,0.1099725,0.705671235666839,0.19363111542415823,0.9174721837777753
2030,88,1,0.04708,0.7026533412925702,0.18721583410360015,0.912350293691357
2030,89,1,0.0029675,0.6718861884781275,0.20222787958590294,0.8922005601386179
2030,90,1,0.0,0.6178302594261419,0.23117729685099275,0.8888041294784753
2030,91,1,0.0,0.5640830873008441,0.24042234982792274,0.8600743218944454
2030,92,1,0.0,0.5107347101049377,0.24255024243103343,0.8475747305558885
2030,93,1,0.0,0.45240933578435827,0.24569898171725746,0.807987242497884
2030,94,1,0.0,0.4039224414933525,0.24503678006050988,0.7695076810188566
2030,95,1,0.0,0.329753081972734,0.22438718666820473,0.7203556989200439
2030,96,1,0.0,0.2843305133654303,0.20715311550091206,0.8192626657803254
2030,97,1,0.0,0.2621203621802997,0.19748263711794817,0.7658823999505974
2030,98,1,0.0,0.28060173828937685,0.19221988823845415,0.7511415276309623
2030,99,1,0.0,0.3318005501523786,0.18905635878858493,0.7311298308323253
2030,100,1,0.0,0.4235374477951817,0.18750087811256447,0.727072276770957
2030,101,1,0.0,0.5336708315479362,0.18833874876931228,0.7173370530606017
2030,102,1,0.0,0.7217414405197546,0.20119463469147383,0.6974851882930302
2030,103,1,0.0,0.8680252771142635,0.23542391164893192,0.7542146616828134
2030,104,1,0.0,0.9244855530142062,0.32071817861935725,0.7170282866369524
2030,105,1,8.0e-5,0.9407912037586782,0.4585939962271812,0.8315443043492474
2030,106,1,0.0295625,0.9444940268445099,0.5884304016220346,0.8683746898713716
2030,107,1,0.1138875,0.9459148897494472,0.6891919038857982,0.8743066377515992
2030,108,1,0.132145,0.946206313420781,0.7608235944210082,0.8736309841657312
2030,109,1,0.1132575,0.9462685352498157,0.8320037821527878,0.8498559695447329
2030,110,1,0.0926225,0.9441336677759764,0.8689187429963618,0.852366058941694
2030,111,1,0.0532175,0.9432696677759763,0.8894918772984487,0.858000138036754
2030,112,1,0.0241575,0.9451629652498157,0.8987698798654647,0.8453988354057009
2030,113,1,0.0017225,0.9433067279734708,0.9041311133759462,0.8296190548841399
2030,114,1,0.0,0.9428233884156226,0.9036984786578094,0.841744493968157
2030,115,1,0.0,0.9428233884156226,0.9029466063661666,0.8229206397640297
2030,116,1,0.0,0.9450088436642512,0.9029602998335546,0.8020044389714082
2030,117,1,0.0,0.9441254106616049,0.9022154002332279,0.7772559019793743
2030,118,1,0.0,0.9410444655540817,0.8966340510844022,0.7359574846797364
2030,119,1,0.0,0.938471349302874,0.8826189907082282,0.702879519341492
2030,120,1,0.0,0.9330290728491253,0.8553502487185358,0.7891633882937567
2030,121,1,0.0,0.9273910729390767,0.8023141192304617,0.7460087399060623
2030,122,1,0.0,0.9188826327375142,0.7412079555126783,0.7258626388994838
2030,123,1,0.0,0.9133415786801938,0.6891195767501279,0.6994249679427802
2030,124,1,0.0,0.9155304922933671,0.6446751032288726,0.6954509624431052
2030,125,1,0.0,0.9201725847170144,0.6329008862522109,0.6944447471566244
2030,126,1,0.0,0.9253485991307537,0.6335489708100169,0.6718503100378147
2030,127,1,0.0,0.931330259160028,0.628681258490589,0.6867473818423547
2030,128,1,0.0,0.9347448798781434,0.6231464397788319,0.7273628804638035
2030,129,1,0.0,0.9375549994878409,0.6288968191525219,0.7741936655660052
