scenario,milestone_year,period,rep_period,weight
5,2030,132,7,0.7116573816912037
5,2030,132,8,0.15726561957165122
5,2030,132,16,0.032066617292910125
5,2030,133,1,0.13762549331289062
5,2030,133,7,0.7468046305704065
5,2030,133,15,0.11556987611670291
5,2030,134,1,0.0714785882436796
5,2030,134,7,0.9285214117563204
5,2030,135,7,0.5573148080642288
5,2030,135,16,0.22595935958952632
5,2030,135,20,0.18603306211819604
5,2030,135,22,0.030692770228048873
5,2030,136,16,1.0
5,2030,137,2,0.03211264075597085
5,2030,137,16,0.9294884846758068
5,2030,137,23,0.03839887456822231
5,2030,138,3,0.26916110329184817
5,2030,138,5,0.10225352339685503
5,2030,138,7,0.07775655726563417
5,2030,138,16,0.5508288160456627
5,2030,139,3,0.02064947106789672
5,2030,139,7,0.7294158093010282
5,2030,139,16,0.1545049792788398
5,2030,139,18,0.010548101777758842
5,2030,139,24,0.08488163857447638
5,2030,140,7,1.0
5,2030,141,7,0.9288889396787696
5,2030,141,8,0.07111106032123032
5,2030,142,1,0.12126298020321724
5,2030,142,5,0.05816182309634921
5,2030,142,7,0.304835466836548
5,2030,142,11,0.010282009485886224
5,2030,142,15,0.5054577203779993
5,2030,143,2,0.02746991166852871
5,2030,143,7,0.6319719184803647
5,2030,143,11,0.022012677384429972
5,2030,143,19,0.075498612040351
5,2030,143,20,0.1626813752128712
5,2030,143,22,0.08036550521345441
5,2030,144,2,0.3023603921290921
5,2030,144,4,0.05119787910159795
5,2030,144,16,0.4802650704305753
5,2030,144,18,0.1661766583387347
5,2030,145,2,0.1648784118679247
5,2030,145,3,0.5531366623562778
5,2030,145,13,0.1855467752907048
5,2030,145,14,0.07644427538787957
5,2030,145,23,0.019993875097213128
5,2030,146,4,0.11830829588975521
5,2030,146,7,0.012810085864381843
5,2030,146,18,0.21476019946261052
5,2030,146,19,0.5044401993888549
5,2030,146,20,0.07242544135215756
5,2030,146,22,0.07725577804223993
5,2030,147,2,0.6053842848606066
5,2030,147,3,0.07207524931008345
5,2030,147,9,0.017199710258725093
5,2030,147,16,0.0689512017814449
5,2030,147,18,0.15596280430602344
5,2030,147,21,0.08042674948311657
5,2030,148,2,0.20361189269918645
5,2030,148,3,0.16901344552016054
5,2030,148,13,0.23150834137445145
5,2030,148,16,0.08122704599039761
5,2030,148,21,0.31463927441580397
5,2030,149,3,0.6442924697194437
5,2030,149,5,0.17886770717072636
5,2030,149,8,0.032026042976268335
5,2030,149,13,0.02757500810672856
5,2030,149,15,0.11723877202683314
5,2030,150,7,0.8833632405797
5,2030,150,11,0.013947336285860652
5,2030,150,15,0.05962373331920301
5,2030,150,17,0.018013467100023505
5,2030,150,19,0.025052222715212933
5,2030,151,5,0.312707539875069
5,2030,151,16,0.27761139093952625
5,2030,151,20,0.1490550903694091
5,2030,151,22,0.26062597881599564
5,2030,152,2,0.40843437594028875
5,2030,152,16,0.42713938573248883
5,2030,152,18,0.08446961952203644
5,2030,152,21,0.0799566188051859
5,2030,153,1,0.059670182464183985
5,2030,153,2,0.6223754790943498
5,2030,153,3,0.12585170983996247
5,2030,153,7,0.03406862343849288
5,2030,153,10,0.03906153728385684
5,2030,153,16,0.02328698312815101
5,2030,153,21,0.08245226721192088
5,2030,153,23,0.013233217539082204
5,2030,154,2,0.23611723970086562
5,2030,154,13,0.25323651932152064
5,2030,154,16,0.2350333753723654
5,2030,154,23,0.2756128656052484
5,2030,155,5,0.5860529819628639
5,2030,155,6,0.05611935790000034
5,2030,155,8,0.033396760640472374
5,2030,155,11,0.050672509010711395
5,2030,155,19,0.1676738016911347
5,2030,155,20,0.10608458879481726
5,2030,156,5,0.012884975968665134
5,2030,156,7,0.15410644659731806
5,2030,156,16,0.2619154885454968
5,2030,156,19,0.33984190889261606
5,2030,156,20,0.11561186433609398
5,2030,156,22,0.11563931565980996
5,2030,157,2,0.4208735560734162
5,2030,157,16,0.058702546500880914
5,2030,157,18,0.4227838701128771
5,2030,157,22,0.0976400273128259
