milestone_year,scenario,timestep,solar,wind_offshore,wind_onshore,demand,hydro_inflow
2030,3,4962,0.38158749999999997,0.888177747876579,0.4544159947409303,19802.3,255.0
2030,3,4963,0.25507250000000004,0.8878892758320017,0.4667612307795381,19347.9,255.0
2030,3,4964,0.08121,0.8797051852278502,0.46438083291928567,18595.8,255.0
2030,3,4965,0.00404,0.8500115182734358,0.3925485739715113,18202.8,255.0
2030,3,4966,0.0,0.8345364922783014,0.3084679265260706,17555.1,255.0
2030,3,4967,0.0,0.8244607847590444,0.2915021422031601,19084.9,255.0
2030,3,4968,0.0,0.8121346198869153,0.28860160137941915,17965.8,255.0
2030,3,4969,0.0,0.8115001914511633,0.28502035194010983,17406.5,255.0
2030,3,4970,0.0,0.7908502483547618,0.2663966903421882,16888.9,255.0
2030,3,4971,0.0,0.7749603955773203,0.25045076392102156,16657.6,255.0
2030,3,4972,0.0,0.7733092302465467,0.24902224706637074,16603.4,255.0
2030,3,4973,0.0,0.7667689703815954,0.2847255254912593,16488.9,255.0
2030,3,4974,0.014,0.7434161615911732,0.2714765389013673,16456.8,255.0
2030,3,4975,0.08371,0.7144892821529044,0.24174557975715077,16344.0,255.0
2030,3,4976,0.1652975,0.6746722304969033,0.21367006471072242,18894.9,255.0
2030,3,4977,0.2580025,0.6347553690742953,0.1999919978439076,20501.8,255.0
2030,3,4978,0.349815,0.599415452404388,0.1972253550921173,21277.1,255.0
2030,3,4979,0.416805,0.5544681267516535,0.19807815557470582,21779.4,255.0
2030,3,4980,0.45573499999999995,0.5207326453105968,0.2015722402779283,21418.7,255.0
2030,3,4981,0.4528175,0.5162242403414912,0.22593612869895421,21457.3,255.0
2030,3,4982,0.43450999999999995,0.524497309365835,0.25084921072591115,21399.8,255.0
2030,3,4983,0.40085000000000004,0.5452445826412323,0.2789815041033467,20911.8,255.0
2030,3,4984,0.4113625,0.5618924177780752,0.3030699033569859,20622.8,255.0
2030,3,4985,0.42163000000000006,0.5878676091764254,0.3096727481626794,20027.9,255.0
2030,3,4986,0.42601750000000005,0.6074986123332453,0.3063920823577326,19885.1,255.0
2030,3,4987,0.2646075,0.6149445068133824,0.29140889555754235,19328.4,255.0
2030,3,4988,0.07477,0.5845792452931257,0.25704319908980466,18725.6,255.0
2030,3,4989,0.003185,0.5307559584730142,0.16456815816484405,18079.0,255.0
