scenario,milestone_year,period,rep_period,weight
10,2030,124,21,0.040245564488667646
10,2030,124,23,0.026484278643030334
10,2030,125,1,0.02084285610723114
10,2030,125,3,0.16185664463588842
10,2030,125,7,0.06483435953288105
10,2030,125,12,0.07917016891961544
10,2030,125,15,0.4955103111949504
10,2030,125,16,0.02881017049617659
10,2030,125,19,0.0622251644596135
10,2030,125,20,0.013005142745969672
10,2030,125,21,0.040301261310367195
10,2030,125,23,0.03344392059730669
10,2030,126,1,0.14841424569312991
10,2030,126,5,0.04876419174715475
10,2030,126,6,0.4220388495356199
10,2030,126,10,0.18051728920658255
10,2030,126,13,0.02876740982934351
10,2030,126,18,0.1714980139881694
10,2030,127,1,0.11118267025031753
10,2030,127,6,0.03900373624623312
10,2030,127,8,0.5074896381881986
10,2030,127,10,0.09134529686636166
10,2030,127,17,0.03462167765551667
10,2030,127,18,0.020978702022188128
10,2030,127,22,0.1364352072127876
10,2030,127,24,0.05894307155839663
10,2030,128,1,0.13482734990315612
10,2030,128,4,0.09173474563619063
10,2030,128,5,0.027285405159592557
10,2030,128,6,0.7161248909702609
10,2030,128,18,0.030027608330799753
10,2030,129,1,0.025579119010807533
10,2030,129,2,0.27048905011043656
10,2030,129,15,0.22248966983875715
10,2030,129,17,0.40968505000691025
10,2030,129,19,0.013794528809371787
10,2030,129,21,0.057962582223716835
10,2030,130,1,0.02123248146260528
10,2030,130,3,0.015185234644080389
10,2030,130,5,0.07316081957677721
10,2030,130,10,0.06935945155104012
10,2030,130,17,0.20385354279975565
10,2030,130,18,0.06733330993105345
10,2030,130,22,0.5498751600346878
10,2030,131,1,0.12231572392730808
10,2030,131,10,0.03972767023100762
10,2030,131,18,0.22692647464919558
