id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution,dual_balance_storage_rep_period,dual_max_storage_level_rep_period_limit,dual_min_storage_level_rep_period_limit
351,battery,2030,15,15,15,,-0.0036842105263157903,0.0,0.0
352,battery,2030,15,16,16,,-0.0036842105263157903,0.0,0.0
353,battery,2030,15,17,17,,-0.0036842105263157903,0.0,0.0
354,battery,2030,15,18,18,,-0.0036842105263157903,0.0,0.0
355,battery,2030,15,19,19,,-0.0036842105263157903,0.0,0.0
356,battery,2030,15,20,20,,-0.0036842105263157903,0.0,0.0
357,battery,2030,15,21,21,,-0.00368421052631579,0.0,0.0
358,battery,2030,15,22,22,,-0.00368421052631579,0.0,0.0
359,battery,2030,15,23,23,,-0.00368421052631579,0.0,0.0
360,battery,2030,15,24,24,,-0.0033250000000000007,0.0,0.0
361,battery,2030,16,1,1,,-0.00368421052631579,0.0,0.0
362,battery,2030,16,2,2,,-0.0033250000000000007,0.0,0.0
363,battery,2030,16,3,3,,-0.0033250000000000007,0.0,0.0
364,battery,2030,16,4,4,,-0.0033250000000000007,0.0,0.0
365,battery,2030,16,5,5,,-0.0033250000000000007,0.0,0.0
366,battery,2030,16,6,6,,-0.0033250000000000007,0.0,0.0
367,battery,2030,16,7,7,,-0.0033250000000000007,0.0,0.0
368,battery,2030,16,8,8,,-0.0033250000000000007,0.0,0.0
369,battery,2030,16,9,9,,-0.0033250000000000007,0.0,0.0
370,battery,2030,16,10,10,,-0.0002947368421052631,0.0,0.0
371,battery,2030,16,11,11,,-0.00029473684210526316,0.0,0.0
372,battery,2030,16,12,12,,-0.00029473684210526316,0.0,0.0
373,battery,2030,16,13,13,,-0.00029473684210526316,0.0,0.0
374,battery,2030,16,14,14,,-0.00029473684210526316,0.0,0.0
375,battery,2030,16,15,15,,-0.00029473684210526316,0.0,0.0
376,battery,2030,16,16,16,,-0.00029473684210526316,0.0,0.0
377,battery,2030,16,17,17,,-0.00029473684210526316,-0.0030302631578947377,0.0
378,battery,2030,16,18,18,,-0.0033250000000000007,0.0,0.0
379,battery,2030,16,19,19,,-0.0033250000000000007,0.0,0.0
380,battery,2030,16,20,20,,-0.0033250000000000007,0.0,0.0
381,battery,2030,16,21,21,,-0.0033250000000000007,0.0,0.0
382,battery,2030,16,22,22,,-0.0033250000000000007,0.0,0.0
383,battery,2030,16,23,23,,-0.0033250000000000007,0.0,0.0
384,battery,2030,16,24,24,,-0.0033250000000000007,0.0,0.0
385,battery,2030,17,1,1,,-0.005157894736842106,0.0,0.0
386,battery,2030,17,2,2,,-0.004655000000000001,0.0,0.0
387,battery,2030,17,3,3,,-0.0036842105263157903,0.0,0.0
388,battery,2030,17,4,4,,-0.0036842105263157903,0.0,0.0
389,battery,2030,17,5,5,,-0.0036842105263157903,0.0,0.0
390,battery,2030,17,6,6,,-0.0036842105263157903,0.0,0.0
391,battery,2030,17,7,7,,-0.0036842105263157903,0.0,0.0
392,battery,2030,17,8,8,,-0.0036842105263157903,0.0,0.0
393,battery,2030,17,9,9,,-0.0036842105263157903,0.0,0.0
394,battery,2030,17,10,10,,-0.0036842105263157903,0.0,0.0
395,battery,2030,17,11,11,,-0.0036842105263157903,0.0,0.0
396,battery,2030,17,12,12,,-0.0036842105263157903,0.0,0.0
397,battery,2030,17,13,13,,-0.0036842105263157903,0.0,0.0
398,battery,2030,17,14,14,,-0.0036842105263157903,0.0,0.0
399,battery,2030,17,15,15,,-0.0036842105263157903,0.0,0.0
400,battery,2030,17,16,16,,-0.0036842105263157903,-0.0009707894736842109,0.0
401,battery,2030,17,17,17,,-0.004655000000000001,0.0,0.0
402,battery,2030,17,18,18,,-0.004655000000000001,0.0,0.0
403,battery,2030,17,19,19,,-0.004655000000000001,0.0,0.0
404,battery,2030,17,20,20,,-0.004655000000000001,0.0,0.0
405,battery,2030,17,21,21,,-0.004655000000000001,0.0,0.0
406,battery,2030,17,22,22,,-0.004655000000000001,0.0,0.0
407,battery,2030,17,23,23,,-0.004655000000000001,0.0,0.0
408,battery,2030,17,24,24,,-0.00368421052631579,0.0,0.0
409,battery,2030,18,1,1,,-0.00368421052631579,0.0,0.0
410,battery,2030,18,2,2,,-0.0033250000000000007,0.0,0.0
